Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,Clave partidas,Dependencia,desc_det_anuncio,uc,fecha_presentacion,fecha_pub,is_alert_for_keywords,uri,scrapped_day
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,CODO 90° PVC DE 3/4”,PIEZA,95,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,CODO 90° PVC DE 1”,PIEZA,90,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,CODO 90° PVC DE 1 1/4”,PIEZA,80,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,CODO 90° PVC DE 2”,PIEZA,45,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,CODO 90° PVC DE 3”,PIEZA,21,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0028,CODOS METALICOS PARA TUBERIA,CODO 90° COBRE DE 1/2,PIEZA,17,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0028,CODOS METALICOS PARA TUBERIA,CODO 90° COBRE DE 3/4”,PIEZA,17,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0175,COLADERA,CONTRACANASTA ACERO INOXIDABLE DE 3 ½”,PIEZA,18,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0029,COPLES METALICOS PARA TUBERIA,COPLE PARA TUBERÍA DE COBRE DE ½”,PIEZA,45,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0029,COPLES METALICOS PARA TUBERIA,COPLE PARA TUBERÍA DE COBRE DE 3/4”,PIEZA,45,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE ½”,PIEZA,100,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 3/4”,PIEZA,105,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 1”,PIEZA,105,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 1 ¼”,PIEZA,95,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 2”,PIEZA,90,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 3”,PIEZA,26,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24901,24901-0011,CONEXIONES Y ACCESORIOS PARA TUBERÍA,COPLE PARA TUBERÍA DE PVC DE 4”,PIEZA,13,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0029,COPLES METALICOS PARA TUBERIA,COPLE PARA TUBERÍA GALVANIZADA DE ½,PIEZA,10,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0029,COPLES METALICOS PARA TUBERIA,COPLE PARA TUBERÍA GALVANIZADA DE ¾,PIEZA,10,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0029,COPLES METALICOS PARA TUBERIA,COPLE PARA TUBERÍA GALVANIZADA DE 1,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0028,CODOS METALICOS PARA TUBERIA,CODO 90° GALVANIZADO DE ¾”,PIEZA,10,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0028,CODOS METALICOS PARA TUBERIA,CODO 90° GALVANIZADO DE ½ “,PIEZA,10,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0028,CODOS METALICOS PARA TUBERIA,CODO 90° GALVANIZADO DE 1”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0111,TES METALICAS PARA TUBERIA,T GALVANIZADO DE ½”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0111,TES METALICAS PARA TUBERIA,T GALVANIZADO DE 3/4”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0111,TES METALICAS PARA TUBERIA,T GALVANIZADO DE 1”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0111,TES METALICAS PARA TUBERIA,T GALVANIZADO DE 1 1/4”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0187,NIPLE ADAPTADOR,NIPLE GALVANIZADO DE 1/4”,PIEZA,22,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0187,NIPLE ADAPTADOR,NIPLE GALVANIZADO DE 3/4”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
,E-2024-00087070,LA-85-W83-926014991-I-49-2024,24701,24701-0187,NIPLE ADAPTADOR,NIPLE GALVANIZADO DE 1”,PIEZA,8,"21101,21601,22301,23201,23301,23701,24101,24201,24601,24701,24801,24901,25201,25601,25901,26101,26102,26103,27201,29101,29201,29301,29601,29801,29901",085W83 - INSTITUTO TECNOLÓGICO DE SONORA,SUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORASUMINISTRO DE MATERIALES DE SERVICIOS GENERALES Y MANTENIMIENTO PARA EL INSTITUTO TECNOLÓGICO DE SONORA,DEPARTAMENTO DE ADQUISICIONES,30/08/2024 09:00,16/08/2024 14:49,False,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fe96a0ac80c549b69834df65396fe9c9/procedimiento,22/08/2024
