Clave compendio,Codigo del expediente,Número del procedimiento o contratación,Partida específica,Clave CUCoP+,Descripción CUCoP+,Descripción detallada,Unidad de medida,Cantidad solicitada,uri,scrapped_day
,E-2023-00002790,PC-2023-00000110,21101,21101-0129,MICA AUTOADHERIBLE,"120 703 0022 00 01 PAPEL AUTOADHERIBLE, DE 30 CM. DE ANCHO POR 600 M. DE LARGO.",PIEZA,428,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0053,PELADOR,"120 706 0110 00 01 PELA PAPA DE ACERO INOXIDABLE, MANGO GRUESO DE PLASTICO.",PIEZA,20,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0079,"UTENSILIOS PARA SERVIR ALIMENTOS DESECHABLES (PLATOS, VASOS, CUBIERTOS)",120 726 0108 01 01 PINZA DENTADA DE ACERO INOX. PARA REPOSTERIA.,PIEZA,4,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0055,PLATO,120 736 0403 01 01 PLATO DE MELAMINA HONDO PARA CEREAL COLOR BEIGE (NB6) CAPACIDAD 296 ML.,PIEZA,160,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0056,PLATO DESECHABLE,"120 736 1682 00 01 PLATO, CON TRES DIVISIONES, DE PLASTICO DE RESINA DE POLIESTIRENO, DESECHABLE, DE 175 A 180 MM DE DIAMETRO, CAJA CON 40 PAQUETES DE 25 PIEZAS.",PIEZA,80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0061,RAYADOR MANUAL QUESO,"120 771 0052 01 01 RALLADOR, DE ACERO INOXIDABLE, DE CUATRO LADOS, TAMAÑO GRANDE, DE 18 CM DE AL TURAPOR 10 CM DE ANCHO Y 7 CM DE ANCHO DE LAS CARAS LATERALES",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,21601,21601-0069,RECIPIENTE,"120 784 0065 01 01 RECIPIENTE, CON ASAS, DE POLICARBONATO, EN COLOR CLARO TRANSPARENTE, CON CAPACIDADPARA 1 L, CON TAPA DE CIERRE HERMETICO.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,21601,21601-0069,RECIPIENTE,"120 784 0081 01 01 RECIPIENTE, CON ASAS, DE POLICARBONATO, EN COLOR CLARO TRANSPARENTE, CON CAPACIDAD PARA 4 L, CON TAPA DE CIERRE HERMETICO.",PIEZA,12,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0103,TABLA PARA PICAR ALIMENTOS,"120 849 0100 02 01 TABLA, DE POLIETILENO DE ALTA DENSIDAD, DE UNA SOLA PIEZA, DE 70 X 45 X 2.5 CM, COLOR ROJO.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0103,TABLA PARA PICAR ALIMENTOS,"120 849 0100 02 01 TABLA, DE POLIETILENO DE ALTA DENSIDAD, DE UNA SOLA PIEZA, DE 70 X 45 X 2.5 CM, COLOR VERDE",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0103,TABLA PARA PICAR ALIMENTOS,"120 849 0100 02 01 TABLA, DE POLIETILENO DE ALTA DENSIDAD, DE UNA SOLA PIEZA, DE 70 X 45 X 2.5 CM, COLOR AZUL",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0103,TABLA PARA PICAR ALIMENTOS,"120 849 0100 02 01 TABLA, DE POLIETILENO DE ALTA DENSIDAD, DE UNA SOLA PIEZA, DE 70 X 45 X 2.5 CM, COLOR BEIGE.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0103,TABLA PARA PICAR ALIMENTOS,"120 849 0100 02 01 TABLA, DE POLIETILENO DE ALTA DENSIDAD, DE UNA SOLA PIEZA, DE 70 X 45 X 2.5 CM, COLOR AMARILLO",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,23701,23701-0036,TAPAS DE PLASTICO,"120 853 0012 02 01 TAPA, BASE PARA CHAROLA, CON CINCO COMPARTIMIENTOS, DE POLIPROPILENO, CALIBRE 60, FORMADA AL VACIO, EN COLOR BLANCO, DE 35.5 X 27.5 X 4.7 CM,REFORZADA EN LAS ORIILLAS SUPERIORES.",PIEZA,240,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,23701,23701-0036,TAPAS DE PLASTICO,"120 853 0020 00 01 TAPA INSERTO, PARA RECIPIENTES, PARA USO EN BAÑO MARIA,DE POLICARBONATO, EN COLOR CLARO TRANSPARENTE, CON CAPACIDAD PARA 11.7 A 19 L.",PIEZA,20,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0070,TAZA,"120 859 0271 04 01 TAZA, MELAMINA, EN COLOR BLANCO, CON CAPACIDAD PARA 230 ML AL RAS, DE 8 A 9 CM DE DIAMETRO Y 7 A 7.5 CM DE ALTURA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,480,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0071,TAZON,"120 864 0118 02 01 TAZON, PARA FRIJOLES, DE MELAMINA, EN COLOR BLANCO, CON CAPACIDAD PARA 150 ML. AL RAS, DE 14.5 CM. DE DIAMETRO Y 3 CM DE ALTURA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,80,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0071,TAZON,"120 864 0126 02 01 TAZON, PARA COMPOTA O FRUTA, DE MELAMINA, EN COLOR BLANCO, CON CAPACIDAD PARA 130 ML AL RAS, DE 11.5 CM DE DIAMETRO Y 3.5 CM DE ALTURA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,20,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0071,TAZON,"120 864 0399 03 01 TAZON, PARA SOPA O CEREAL, DE MELAMINA, EN COLOR BLANCO, CON CAPACIDAD PARA 360ML AL RAS, DE 13 CM DE DIAMETRO Y 5 CM DE ALTURA, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,180,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0081,VASO,"120 951 0674 00 01 VASO O PROBETA GRADUADA. PARA MEDIR Y VERTER FORMULAS LACTEAS, SE SOMETE A ESTERILIZACION POR AUTOCLAVE. CAPACIDAD 1000 ML. DE ACERO INOXIDABLE.",PIEZA,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0081,VASO,"120 951 0732 01 01 VASO, POLICARBONATO, EN COLOR CLARO TRANSPARENTE, CON CAPACIDAD PARA 280 ML. AL RAS, CON EL EMBLEMA DEL I.M.S.S. GRABADO.",PIEZA,800,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0083,VASOS DESECHABLES,"120 951 0799 00 01 VASO DE 6 ONZAS (200 ML) DE 85 MM X 60 MM.: ""MATERIAL DESECHABLE BIODEGRADABLE""",PIEZA,"44,000",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00002790,PC-2023-00000110,22301,22301-0083,VASOS DESECHABLES,"120 951 0807 00 01 VASO DE 8 ONZAS (260 ML) DE 80 MM X 91 MM:""MATERIAL DESECHABLE BIODEGRADABLE""",PIEZA,"140,000",https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/500a1cc75f4049c2a68b62bb6cfde7c1/proyecto,16/08/2024
,E-2023-00001034,PC-2023-00000041,38301,38301-0001,CONGRESOS Y CONVENCIONES,"SERVICIO PARA LA ORGANIZACIÓN, REALIZACIÓN DE EVENTOS, SESIONES DE TRABAJO, REUNIONES, CONGRESOS, CONVENCIONES Y PARTICIPACIONES INSTITUCIONALES DEL INSTITUTO NACIONAL DE LAS MUJERES (INMUJERES)",SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/0f1030f593f541f2a703b2c7937a53a7/proyecto,16/08/2024
,E-2023-00001100,PC-2023-00000043,38301,38301-0001,CONGRESOS Y CONVENCIONES,CONGRESOS Y CONVENCIONES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a03605a68e024acb9ca3bce474c955ee/proyecto,16/08/2024
,E-2024-00006161,AA-08-I00-008I00002-N-5-2024,37701,37701-0002,TRASLADO DE MENAJE DE CASA,SERVICIO DE MENAJE DE CASA DERIVADO DEL CAMBIO DE ADSCRIPCIÓN DE OFICIALES FEDERALES DE PESCA,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/19d42a697e9049cc9e6949fce121cbd3/procedimiento,17/08/2024
,E-2023-00129872,AA-82-V73-923052983-N-13-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE POR ATENCIÓN A TERCEROS,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/12379c5d286d4fc0bce2a89c8d5dd053/procedimiento,17/08/2024
,E-2023-00051408,AA-12-NDY-012NDY001-N-258-2023,37504,37504-0001,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,VIÁTICOS NACIONALES PARA SERVIDORES PÚBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/17cedbe42e544de795bef5a4cc898924/procedimiento,17/08/2024
,E-2023-00094612,AA-13-J3D-013J3D002-N-62-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE LOGÍSTICA EN ATENCIÓN A CARRERA CON MOTIVO DEL 29 ANIVERSARIO DE ASIPONA TAMPICO,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a1621795be334a5fb12c7e9f7c35ca54/procedimiento,17/08/2024
,E-2023-00000952,AA-10-711-010000999-N-6-2023,37701,37701-0002,TRASLADO DE MENAJE DE CASA,SERVICIO DE TRANSPORTACIÓN DE MENAJE DE CASA DE PUERTA A PUERTA PARA EL TRASLADO DE LOS BIENES DEL PERSONAL ASIMILADO AL SERVICIO EXTERIOR MEXICANO,SERVICIO,9,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/27a2f9fbf79f41b6b950d88f5c52f674/procedimiento,17/08/2024
,E-2023-00044815,AA-13-J3D-013J3D002-N-21-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE DISEÑO Y ELABORACIÓN DE REPLICA A ESCALA DE EDIFICIO DE LA ANTIGUA ADUANA CON MOTIVO DEL DÍA DE LA MARINA.,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8a4824c8e93141c18ef66be7ca4c0669/procedimiento,17/08/2024
,E-2024-00071240,AA-02-113-002113999-N-30-2024,38101,38101-0001,GASTOS DE CEREMONIAL DEL TITULAR DEL EJECUTIVO FEDERAL,"SERVICIO DE SUMINISTRO DE DIVERSAS PIEZAS ELABORADAS EN METALES CON DIFERENTES ALEACIONES, ACABADOS Y FORMAS REPRESENTATIVAS DEL PUEBLO MEXICANO, PARA SER OBSEQUIADAS CON MOTIVO DE LAS RECEPCIONES QUE SE LLEVAN A CABO PARA ATENDER LOS EVENTOS PROTOCOLARIOS DEL C. PRESIDENTE DE LA REPÚBLICA.",SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2b01f7176bfe4853be84cc4710d92927/procedimiento,17/08/2024
,E-2023-00102273,AA-13-J3D-013J3D002-N-72-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE EVENTO TAMPICO DE MIS AMORES POR ANIVERSARIO DE ASIPONA TAMPICO,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3e4b4b86126f4060902d00263264e798/procedimiento,17/08/2024
,E-2024-00070991,AA-02-113-002113999-N-29-2024,38101,38101-0001,GASTOS DE CEREMONIAL DEL TITULAR DEL EJECUTIVO FEDERAL,"SERVICIO DE SUMINISTRO DE DIVERSAS PIEZAS ELABORADAS EN METALES CON DIFERENTES ALEACIONES, ACABADOS Y FORMAS REPRESENTATIVAS DEL PUEBLO MEXICANO, PARA SER OBSEQUIADAS CON MOTIVO DE LAS RECEPCIONES QUE SE LLEVAN A CABO PARA ATENDER LOS EVENTOS PROTOCOLARIOS DEL C. PRESIDENTE DE LA REPÚBLICA.",SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8456a1bad5fd47549746ea844f46fb66/procedimiento,17/08/2024
,E-2023-00059100,AA-50-GYR-050GYR034-N-80-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,"CONTRATACIÓN DEL SERVICIO DE HOSPEDAJE Y ALIMENTACIÓN PARA MÉDICOS CUBANOS ADSCRITOS A UNIDADES MEDICAS DE FRESNILLO, ZACATECAS",SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/c2706c45b2c54b5a85a0a58b4487b796/procedimiento,17/08/2024
,E-2024-00020541,AA-12-NDY-012NDY001-N-54-2024,37504,37504-0001,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/21b1464b4bc74ad5830a47ce665f3875/procedimiento,17/08/2024
,E-2023-00045005,AA-13-J3D-013J3D002-N-30-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE ARRENDAMIENTO DE TOLDO EN ATENCIÓN A EVENTO 1ERO DE JUNIO.,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cd4ad7ee314a4bef989cb87e41da0fd7/procedimiento,17/08/2024
,E-2023-00056053,AA-91-Z52-932041982-N-14-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE FESTIVAL ACADEMICO 2023,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4b58a7b36a0640359d19f6a1bd9a742e/procedimiento,17/08/2024
,E-2023-00044981,AA-13-J3D-013J3D002-N-27-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE ARRENDAMIENTO DE SANITARIO MÓVIL INSTITUCIONAL (REMOLQUE CON SEIS SANITARIOS) EN ATENCIÓN A EVENTO DEL 1 DE JUNIO DÍA DE LA MARINA,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d1b44422910c4222809e08eb13d4852d/procedimiento,17/08/2024
,E-2023-00126310,AA-91-Z52-932041982-N-30-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,GASTOS DE OPERACIÓN,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e4b05673e2248a8abfe74ec17418770/procedimiento,17/08/2024
,E-2023-00126310,AA-91-Z52-932041982-N-30-2023,22103,22103-0395,PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE REALIZA LABORES EN CAMPO O DE SUPERVISION,ALIMENTOS PARA PERSONAL,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e4b05673e2248a8abfe74ec17418770/procedimiento,17/08/2024
,E-2023-00126310,AA-91-Z52-932041982-N-30-2023,37504,37504-0001,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,VIATICOS PARA TRABAJADORES,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4e4b05673e2248a8abfe74ec17418770/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00009561,AA-50-GYR-050GYR031-N-62-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,HOSPEDAJE,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f81b538e33644bdf85473ab76095d64b/procedimiento,17/08/2024
,E-2023-00045519,AA-13-J3D-013J3D002-N-31-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,"TRAFITAMBOS, CINTAS ANTIDERRAPANTES PARA SEÑALIZACIÓN PRECAUTORIA EVENTO 1RO DE JUNIO",SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/249a618baacf42ab8107e2c030303f43/procedimiento,17/08/2024
,E-2023-00045001,AA-13-J3D-013J3D002-N-29-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE ARRENDAMIENTO DE MAYA SOMBRA EN ATENCIÓN A EVENTO DEL PRIMERO DE JUNIO DÍA DE LA MARINA.,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/1bdc3bc9d0344800b130f8c0ebb68f59/procedimiento,17/08/2024
,E-2023-00130928,AA-72-034-913010944-N-20-2023,37504,37504-0001,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,"SERVICIO DE ALIMENTACIÓN Y HOSPEDAJE PARA 2 PERSONAS POR 5 DÍAS CON LA FINALIDAD DE ASISTIR COMO PONENTES AL 6O. CONGRESO DE INVESTIGACIÓN SOBRE EDUCACIÓN NORMAL (CONISEN), AL 20 DE OCTUBRE EN XALAPA, VERACRUZ, CORRESPONDIENTE A LA ACCIÓN 1.4.2.",SERVICIO,2,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/45416ca83200428ab63de58e797eea42/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,37101,37101-0003,PASAJES AEREOS NACIONALES PARA LABORES EN CAMPO Y DE SUPERVISION,PASAJES AEREOS NACIONALES PARA LABORES EN CAMPO Y DE SUPERVISION,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,37104,37104-0006,PASAJES AEREOS NACIONALES PARA SERVIDORES PUBLICOS DE MANDO EN EL DESEMPEÑO DE COMISIONES Y FUNCIONES OFICIALES,PASAJES AEREOS NACIONALES PARA SERVIDORES PUBLICOS DE MANDO EN EL DESEMPEÑO DE COMISIONES Y FUNCIONES OFICIALES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,37106,37106-0002,PASAJES INTERNACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE COMISIONES Y FUNCIONES OFICIALES,PASAJES INTERNACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE COMISIONES Y FUNCIONES OFICIALES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,37501,37501-0001,VIÁTICOS NACIONALES PARA LABORES EN CAMPO Y DE SUPERVISIÓN,VIÁTICOS NACIONALES PARA LABORES EN CAMPO Y DE SUPERVISIÓN,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,37504,37504-0001,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,VIATICOS NACIONALES PARA SERVIDORES PUBLICOS EN EL DESEMPEÑO DE FUNCIONES OFICIALES,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2024-00031647,AA-38-91S-03891S999-N-93-2024,44102,44102-0001,TRASLADO DE PERSONAS,TRASLADO DE PERSONAS,SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/47a9ee492de24de396b6b42ea33b6d1f/procedimiento,17/08/2024
,E-2023-00118413,AA-13-J3D-013J3D002-N-94-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE LUCES Y CIRCUITO CERRADO EN ATENCIÓN A EVENTO DE ANIVERSARIO DE ASIPONA TAMPICO.,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/60f2813893c343f4bcdc4b7550ed286a/procedimiento,17/08/2024
,E-2023-00044887,AA-13-J3D-013J3D002-N-23-2023,38102,38102-0001,GASTOS DE CEREMONIAL DE LOS TITULARES DE LAS DEPENDENCIAS Y ENTIDADES,SERVICIO DE DISEÑO E IMPRESIÓN DE LOGOTIPO DE ASIPONA TAMPICO EN TERMO 20 OZ PARA PROMOCIÓN DEL PUERTO EN EVENTO DEL DIA DE LA MARINA,SERVICIO,1,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/35bb41320a904359a9c37e5821579bb6/procedimiento,17/08/2024
,E-2023-00009915,AA-50-GYR-050GYR007-N-70-2023,37901,37901-0001,GASTOS PARA OPERATIVOS Y TRABAJOS DE CAMPO EN AREAS RURALES,"HOSPEDAJE PARA MÉDICOS CUBANOS EN LOS HOSPITALES DE TEMIXCO, AXOCHIAPAN, OCUITUCO Y TETECALA",SERVICIO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/cfb6945709ce4f4c9ef075c76be8a724/procedimiento,17/08/2024
