cod_exp,num_proc,dependencia,unidad_comp,correo,nombre_procedimiento,tipo_proc,entidad_fed,anio_ej,proc_exc,fecha_pub,claves_list,part_testigo,abastecimiento_sim,plurianual,tipo_cont,anticipo,forma_pago,plazo_garant,meses_garant,garant_cump,caracter,caso_fort ,tipo_cont_abierto,uri,scrapped_day
E-2024-00087771,IA-66-014-907023963-N-12-2024,066014 - COLEGIO DE BACHILLERES DE CHIAPAS,907023963 DEPARTAMENTO DE RECURSOS MATERIALES,christian.perez.dam@cobach.edu.mx,24101. PRODUCTOS MINERALES NO METÁLICOS,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CHIAPAS,2024,NO,23/08/2024 10:29,24101,NO,NO,NO,ADQUISICIONES,NO,TRANSFERENCIA BANCARIA DE FONDOS,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3337183c2b194b2cbebae2a0e7ebe1ed/procedimiento,29/08/2024
E-2024-00084814,LA-73-R97-914012998-N-24-2024,073R97 - SECRETARÍA DE ADMINISTRACIÓN,914012998 DIRECCIÓN GENERAL DE ABASTECIMIENTOS,sergio.guzman@jalisco.gob.mx,"CONTRATACIÓN DEL SERVICIO DE CERTIFICACIÓN DE INGLÉS, SOLICITADO POR LA SEJ",LICITACIÓN PÚBLICA,JALISCO,2024,NO,15/08/2024 13:22,33303,NO,NO,NO,SERVICIOS,NO,UNA SOLA EXHIBICION,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/81841310f72c4041bd583a6e71cc8e53/procedimiento,29/08/2024
E-2024-00085892,IA-07-HXA-007HXA001-N-100-2024,007HXA - INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS,007HXA001 DEPARTAMENTO DE ABASTECIMIENTOS Y DEPARTAMENTO DE CONTRATACIÓN DE SERVICIOS,jlruizh@issfam.gob.mx,ADQUISICIÓN DE MATERIAL DE LIMPIEZA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CIUDAD DE MÉXICO,2024,NO,14/08/2024 15:06,21601,NO,NO,NO,ADQUISICIONES,NO,20 DÍAS NATURALES,10,,SI,NACIONAL,NO,CANTIDAD,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/255b398208214750ad9b6f0859a51fff/procedimiento,29/08/2024
E-2024-00088086,IA-70-006-911014999-N-53-2024,070006 - COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE GUANAJUATO,911014999 DIRECCIÓN FINANCIERA Y ADMINISTRATIVA,daniel.manriquet@cecyteg.edu.mx,ADQUISICIÓN DE OTROS MATERIALES Y ARTÍCULOS DE CONSTRUCCIÓN Y REPARACIÓN,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUANAJUATO,2024,NO,22/08/2024 10:50,24901,NO,NO,NO,ADQUISICIONES,NO,"LOS PAGOS SE REALIZARÁN EN MONEDA NACIONAL, DENTRO DE LOS 20 DÍAS HÁBILES SIGUIENTES A PARTIR DE LA FECHA DE RECEPCIÓN DE LA (S) FACTURA (S) PARA TRÁMITE DE PAGO A TRAVÉS DE TRANSFERENCIA ELECTRÓNICA.",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6ae1c87decc54c4e9c8ca6222a8d9395/procedimiento,29/08/2024
E-2024-00084625,IA-50-GYR-050GYR001-N-97-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"050GYR001 DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",tania.uribe@imss.gob.mx,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MESAS DE CIRUGÍA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,20/08/2024 15:56,35401,NO,NO,NO,SERVICIOS,NO,SE REALIZARÁ MEDIANTE TRANSFERENCIA ELECTRÓNICA DE FONDOS A TRAVÉS DEL ESQUEMA ELECTRÓNICO INTERBANCARIO.,10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/e2428b0d858b4d8f9eb6aa9842dd5590/procedimiento,29/08/2024
E-2024-00086582,LA-48-D00-048D00001-N-454-2024,048D00 - INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,048D00001 COORDINACION NACIONAL DE RECURSOS MATERIALES Y SERVICIOS,juancarlos_hernandez@inah.gob.mx,SERVICIO INTEGRAL DE ACTUALIZACIÓN MUSEOGRÁFICA,LICITACIÓN PÚBLICA,CIUDAD DE MÉXICO,2024,NO,20/08/2024 09:54,33903,NO,,NO,SERVICIOS,NO,"AL TÉRMINO DE LA PRESTACIÓN DE LOS SERVICIOS, CONFORME A LOS SERVICIOS EFECTIVAMENTE PRESTADOS Y A ENTERA SATISFACCIÓN DEL ADMINISTRADOR DEL CONTRATO Y DE ACUERDO CON LO ESTABLECIDO EN EL ANEXO UNO DE LA CONVOCATORIA.",10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/72b09833e6b54920a4291e46dd96b46f/procedimiento,29/08/2024
E-2024-00084810,LA-73-R97-914012998-N-23-2024,073R97 - SECRETARÍA DE ADMINISTRACIÓN,914012998 DIRECCIÓN GENERAL DE ABASTECIMIENTOS,carlos.avila@jalisco.gob.mx,"CONTRATACIÓN DEL SERVICIO INTEGRAL, SOLICITADO PARA LA SECRETARÍA DE EDUCACIÓN",LICITACIÓN PÚBLICA,JALISCO,2024,NO,15/08/2024 13:23,33903,NO,NO,NO,SERVICIOS,NO,EN UNA SOLA EXHIBICION,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9a23304e3be5482a8fbcaab2e522957b/procedimiento,29/08/2024
E-2024-00086240,LO-70-Q93-911008987-N-30-2024,"070Q93 - SECRETARÍA DE INFRAESTRUCTURA, CONECTIVIDAD Y MOVILIDAD",911008987 DIRECCIÓN DE LICITACIONES Y CONTRATOS,aeromo@guanajuato.gob.mx,"CONSTRUCCIÓN DE 10 AULAS, MÁS SERVICIO SANITARIO, ENFERMERÍA, SALA DE JUNTAS, SA",LICITACIÓN PÚBLICA,GUANAJUATO,2024,NO,15/08/2024 12:50,62201,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/6b9b682b9be74b20ad54be112439a214/procedimiento,29/08/2024
E-2024-00088372,IA-60-N68-901024986-N-16-2024,060N68 - INSTITUTO DE EDUCACIÓN DE AGUASCALIENTES,901024986 JEFATURA DE DEPARTAMENTO DE LICITACIONES Y ADQUISICIONES,javier.herrera@iea.edu.mx,IEA-1-OC4023- EQUIPAMIENTO DE MATERIAL DIDACTICO Y EQUIPO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,AGUASCALIENTES,2024,NO,23/08/2024 10:05,21701,NO,NO,NO,ADQUISICIONES,NO,EN EFECTIVO EN UNA SOLA EXIBICION 20 DIAS POSTERIORES A CONTRA ENTREGA DE LOS BIENES A ENTERA SATISFACCION DEL ENTE REQUIRENTE,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/aa6ae17fee9b4d55a5a7075922712042/procedimiento,29/08/2024
E-2024-00085136,LO-70-005-811007999-N-14-2024,070005 - JUNTA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CELAYA,"811007999 JUNTA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CELAYA, GTO.",ralcantarat@jumapacelaya.gob.mx,"CONSTRUCCION DE ESTACIONES DE MEDICIÓN, CAJAS DE OPERACIÓN DE VALVULAS Y CIRCUIT",LICITACIÓN PÚBLICA,GUANAJUATO,2024,NO,13/08/2024 14:55,"31301,61300",NO,,NO,OBRA PÚBLICA,SI,,,10,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3446a424d7324226865f45f030cfde99/procedimiento,29/08/2024
E-2024-00081845,LO-81-V37-922022996-N-2-2024,081V37 - COMISIÓN ESTATAL DE INFRAESTRUCTURA DE QUERÉTARO,922022996 DEPARTAMENTO DE LICITACIONES - ADQUISICIONES,lpenaz@queretaro.gob.mx,CONSTRUCCIÓN DE PASO SUPERIOR VEHICULAR (PSV) LOS BENITOS,LICITACIÓN PÚBLICA,QUERÉTARO,2024,NO,15/08/2024 09:50,61500,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/b5effe65b461488c94ffe567ed070025/procedimiento,29/08/2024
E-2024-00052898,LA-50-GYR-050GYR118-N-19-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR118 CENTRO VACACIONAL METEPEC,arturo.flores@imss.gob.mx,SERVICIO DE MANTENIMIENTO DE INSTALACIONES ELECTRICAS DE AREAS EXTERIORES DEL C,LICITACIÓN PÚBLICA,PUEBLA,2024,NO,15/08/2024 11:20,35102,NO,NO,NO,SERVICIOS,NO,PAGO CONTRA ESTIMACIONES QUINCENALES,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/beae64474f794e53a4155adf7302000c/procedimiento,29/08/2024
E-2024-00087658,IA-77-011-918002995-N-9-2024,077011 - SECRETARÍA DE HACIENDA,918002995 SECRETARÍA DE ADMINISTRACIÓN Y FINANZAS,licitaciones1@nayarit.gob.mx,IA-N-9-2024 ADQUISICIÓN DE UNIFORMES Y VESTUARIO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,NAYARIT,2024,NO,20/08/2024 20:12,27101,NO,NO,NO,ADQUISICIONES,NO,MEDIANTE TRANSFERENCIA BANCARIA,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3b23229dec0447e3a1c4bfe193322d77/procedimiento,29/08/2024
E-2024-00082591,LA-78-031-919059964-N-6-2024,078031 - SECRETARÍA DE ADMINISTRACIÓN,919059964 DIRECCIÓN GENERAL DE ADQUISICIONES Y SERVICIOS GENERALES,alejandro.lozano@nuevoleon.gob.mx,ADQUISICIÓN DE VEHÍCULO TIPO AMBULANCIA,LICITACIÓN PÚBLICA,NUEVO LEÓN,2024,NO,15/08/2024 10:10,54103,NO,NO,NO,ADQUISICIONES,NO,"100% DENTRO DE LOS 20-VEINTE DÍAS NATURALES POSTERIORES A LA ENTREGA DE LA FACTURA CORRESPONDIENTE Y PREVIA RECEPCIÓN DE LOS BIENES Y/O SERVICIOS, A ENTERA SATISFACCIÓN DE LA UNIDAD USUARIA, Y ACTA DE ENTREGA RECEPCIÓN LA CUAL DEBERÁ DE INCLUIR EVIDENCIA FOTOGRÁFICA, NOMBRE Y FIRMA DE QUIEN RECIBE LOS BIENES.",10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/348572ea61094d3ca3ed336aba95d5a8/procedimiento,29/08/2024
E-2024-00085942,IO-87-001-828023961-N-3-2024,087001 - MÉNDEZ,828023961 DIRECCIÓN DE OBRAS PUBLICAS,impulsoasesores1@gmail.com,"CONSTRUCCION DE 6 KM DE CAMINO RURAL EN EL MUNICIPIO DE MENDEZ, TAM",INVITACIÓN A CUANDO MENOS TRES PERSONAS,TAMAULIPAS,2024,NO,09/08/2024 16:56,62402,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/f1c9c71a151f4228a0e104ef7c62284f/procedimiento,29/08/2024
E-2024-00086997,IO-50-GYR-050GYR982-N-28-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR982 DEPARTAMENTO DE CONSERVACION Y SERVICIOS GENERALES,hayden.flores@imss.gob.mx,HGSZ / MF NO 3 Y CSS CHILPANCINGO EN AV MIGUEL ALEMÁN NO 70 COLONIA CENTRO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,15/08/2024 21:50,35102,NO,,NO,OBRA PÚBLICA,NO,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/579398f7138a4db79e0913dbc99fe266/procedimiento,29/08/2024
E-2024-00086867,LA-72-064-913085944-N-4-2024,072064 - INSTITUTO HIDALGUENSE DE EDUCACIÓN,913085944 DIRECCIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS,misael.angeles@seph.gob.mx,SERVICIO DE CAPACITACIÓN,LICITACIÓN PÚBLICA,HIDALGO,2024,NO,15/08/2024 20:14,33401,NO,,NO,SERVICIOS,NO,"EL PAGO TOTAL SE EFECTUARÁ A LOS 20 DÍAS NATURALES CONTADOS A PARTIR DE LA ENTREGA DE LA FACTURA RESPECTIVA, PREVIA ENTREGA DE LA PRESTACIÓN DEL SERVICIO EN LOS TÉRMINOS DEL CONTRATO Y A SATISFACCIÓN DE INSTITUTO HIDALGUENSE DE EDUCACIÓN, ESTE SE REALIZARÁ A TRAVÉS DE TRANSFERENCIA ELECTRÓNICA. LOS PRECIOS PERMANECERÁN FIJOS Y NO HABRÁ ESCALATORIA ALGUNA. NO HABRÁ ANTICIPO.",10,3,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/ed5365a4741b41d692edeb2cb5117dd1/procedimiento,29/08/2024
E-2024-00083853,LO-50-GYR-050GYR091-N-82-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"050GYR091 UMAE HOSPITAL DE TRAUMATOLOGIA Y ORTOPEDIA DE PUEBLA, OFICINA DE ADQUISICIONES",luis.morenoe@imss.gob.mx,SERVICIO DE MANTENIMIENTO INTEGRAL EN ÁREA DE LABORATORIO,LICITACIÓN PÚBLICA,PUEBLA,2024,NO,15/08/2024 12:25,35102,NO,,NO,OBRA PÚBLICA,NO,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d2115a8ab46e492190554552f880fb80/procedimiento,29/08/2024
E-2024-00087001,IO-50-GYR-050GYR982-N-29-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR982 DEPARTAMENTO DE CONSERVACION Y SERVICIOS GENERALES,hayden.flores@imss.gob.mx,UMF NO 6 PREDIO RUSTICO CHILTEPEC Y CATLAJAPA UBICADO AL ORIENTE DE LA CIUDAD,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,15/08/2024 22:34,35102,NO,,NO,OBRA PÚBLICA,NO,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/4ea521796d2d4d7db551ea7469f5889b/procedimiento,29/08/2024
E-2024-00082894,LO-77-ZK0-918041992-N-2-2024,077ZK0 - PODER JUDICIAL,918041992 SECRETARÍA DE ADMINISTRACIÓN DEL CONSEJO DE LA JUDICATURA,sistadmon@cjnayarit.gob.mx,"CONSTRUCCION DEL NUEVO TRIBUNAL LABORAL EN LA CIUDAD DE TEPIC, NAYARIT",LICITACIÓN PÚBLICA,NAYARIT,2024,NO,15/08/2024 17:43,62201,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9aab8ade3ea04a4c947b86fafa1577d9/procedimiento,29/08/2024
E-2024-00086425,IO-79-053-820229946-N-1-2024,079053 - SAN LORENZO TEXMELÚCAN,820229946 REGIDURÍA DE OBRAS,sanlorenzotexmelucansindicatur@gmail.com,“YU‘ NI GUIEDX XKIE‘ I” CASA DEL PUEBLO ZAPOTECO DE TEXMELÚCAN,INVITACIÓN A CUANDO MENOS TRES PERSONAS,OAXACA,2024,NO,16/08/2024 17:55,62201,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/31ccbbd6dd244240b69328552d4fa35e/procedimiento,29/08/2024
E-2024-00087798,IA-07-110-007000999-T-743-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000999 SUBDIRECCIÓN DE ADQUISICIONES,aapastranac@sedena.gob.mx,ADQS. VEH. CAJA CERRADA CAPACIDAD 10 TONELADAS PARA EL TRASLADO DE MATERIAL.,INVITACIÓN A CUANDO MENOS TRES PERSONAS,CIUDAD DE MÉXICO,2024,NO,22/08/2024 09:31,54103,NO,NO,NO,ADQUISICIONES,NO,TRANSFERENCIA O CHEQUE BANCARIO,10,36,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/818c39301e4f4b50a723a8d47026be49/procedimiento,29/08/2024
E-2024-00087094,IA-50-GYR-050GYR008-N-155-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR008 OFICINA DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS,enrique.lopezb@imss.gob.mx,IA-N155-2024 TRATAMIENTO DE AGUAS RESIDUALES Y AGUA DE CONSUMO,INVITACIÓN A CUANDO MENOS TRES PERSONAS,QUINTANA ROO,2024,NO,20/08/2024 13:23,33901,NO,NO,NO,SERVICIOS,NO,"EL PAGO SE REALIZARÁ EN PESOS MEXICANOS, A LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A LA ENTREGA POR PARTE DE “EL PRESTADOR DEL SERVICIO”, DE LOS REQUISITOS ESTABLECIDOS EN EL PROCEDIMIENTO PARA LA RECEPCIÓN, GLOSA Y APROBACIÓN DE DOCUMENTOS PRESENTADOS PARA TRÁMITE DE PAGO Y LA CONSTITUCIÓN, MODIFICACIÓN, CANCELACIÓN, OPERACIÓN Y CONTROL DE FONDOS FIJOS, PARA LA CUENTA 42062113",10,12,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/a67c209dc29a411487b218e5241eba11/procedimiento,29/08/2024
E-2024-00087975,IA-50-GYR-050GYR008-N-161-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR008 OFICINA DE ADQUISICION DE BIENES Y CONTRATACION DE SERVICIOS,enrique.lopezb@imss.gob.mx,IA-N161-2024 CONTRATACION DE SERVICIO DE FLETES,INVITACIÓN A CUANDO MENOS TRES PERSONAS,QUINTANA ROO,2024,NO,22/08/2024 13:48,34701,NO,NO,NO,SERVICIOS,NO,"EL PAGO SE REALIZARÁ EN PESOS MEXICANOS, A LOS 20 (VEINTE) DÍAS NATURALES POSTERIORES A LA ENTREGA POR PARTE DE “EL PRESTADOR DEL SERVICIO”, DE LOS REQUISITOS ESTABLECIDOS EN EL PROCEDIMIENTO PARA LA RECEPCIÓN, GLOSA Y APROBACIÓN DE DOCUMENTOS PRESENTADOS PARA TRÁMITE DE PAGO Y LA CONSTITUCIÓN, MODIFICACIÓN, CANCELACIÓN, OPERACIÓN Y CONTROL DE FONDOS FIJOS, PARA LA CUENTA 42062415:",10,12,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/d08b5c3ee0474d959762bfbfb293a1ba/procedimiento,29/08/2024
E-2024-00086306,LA-50-GYR-050GYR017-T-161-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,050GYR017 COORDINACIÓN DE ABASTECIMIENTO Y EQUIPAMIENTO OOAD HIDALGO,armando.sotom@imss.gob.mx,EQUIPAMIENTO DE MOBILIARIO DE DIETOLOGÍA Y EQUIPO MÉDICO DEL HOSPITAL GENERAL DE,LICITACIÓN PÚBLICA,HIDALGO,2024,NO,20/08/2024 18:33,"22301,24801,25401,25501,51901,53101,56201,56301,56701",NO,NO,NO,ADQUISICIONES,NO,TRANSFERENCIA BANCARIA,10,,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/8f2e16a999684579b9831a9d10fbcba6/procedimiento,29/08/2024
E-2024-00077515,LA-07-110-007000999-T-655-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000999 SUBDIRECCIÓN DE ADQUISICIONES,msmontesg@sedena.gob.mx,ADQS SISTEMA DE RADIOCOMUNICACIÓN UHF 2023,LICITACIÓN PÚBLICA,CIUDAD DE MÉXICO,2024,NO,11/07/2024 08:43,56501,NO,,NO,ADQUISICIONES,NO,SE PROCEDERA AL PAGO CORRESPONDIENTE DEL 100$ MEDIANTE TRANSFERENCIA ELECTRONICA,10,36,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/0f35809c32164ff1a753848820420f47/procedimiento,29/08/2024
E-2024-00086811,LA-85-W83-926014991-N-48-2024,085W83 - INSTITUTO TECNOLÓGICO DE SONORA,926014991 DEPARTAMENTO DE ADQUISICIONES,iveth.cortez@itson.edu.mx,MANTENIMIENTO A TORRES DE COMUNICACIONES Y PLANTAS DIESEL 2024,LICITACIÓN PÚBLICA,SONORA,2024,NO,15/08/2024 10:26,35301,NO,NO,NO,SERVICIOS,NO,TRANSFERENCIA ELECTRONICA,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/70f04218ba894ef6858200250eb0c6a7/procedimiento,29/08/2024
E-2024-00088594,IA-60-N56-901026999-T-44-2024,060N56 - INSTITUTO DE SERVICIOS DE SALUD DEL ESTADO DE AGUASCALIENTES,901026999 DEPTO. DE ADQUISICIONES,saul.martinez@issea.gob.mx,ADQUISICIÓN DE BIENES INFORMÁTICOS,INVITACIÓN A CUANDO MENOS TRES PERSONAS,AGUASCALIENTES,2024,NO,23/08/2024 14:01,51501,NO,NO,NO,ADQUISICIONES,NO,"LOS PAGOS SE REALIZARÁN EN MONEDA NACIONAL, CONTRA ENTREGA DE LOS BIENES/PRESTACIÓN DE SERVICIOS DENTRO DE LOS 20 DÍAS NATURALES POSTERIORES A LA PRESENTACIÓN DE IMPRESIONES DE CFDI PREVIO VALIDACIÓN DE LA DIRECCIÓN DEL ÁREA DE RECURSOS FINANCIEROS DE ESTE INSTITUTO, DE ACUERDO A LA FECHA DE ENTREGA SEÑALADA PARA LA ENTREGA DE LOS BIENES Y/O SERVICIOS DE LA PRESENTE CONVOCATORIA.",,,NO,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/70669bca8a5a4b67b04c1dd3abbbe0e1/procedimiento,29/08/2024
E-2024-00016980,LA-50-GYR-050GYR001-N-18-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"050GYR001 DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",carina.tornez@imss.gob.mx,PARTIDA 1 ARTÍCULOS DEPORTIVOS Y PARTIDA 2 UNIFORMES DEPORTIVOS,LICITACIÓN PÚBLICA,GUERRERO,2024,NO,13/08/2024 15:06,"27101,27301",NO,NO,NO,ADQUISICIONES,NO,SE REALIZARÁ MEDIANTE TRANSFERENCIA ELECTRÓNICA DE FONDOS A TRAVÉS DEL ESQUEMA ELECTRÓNICO INTERBANCARIO.,10,,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fb7deb4e8a0544efbaa1035943da2854/procedimiento,29/08/2024
E-2024-00087576,LA-07-110-007000999-N-745-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000999 SUBDIRECCIÓN DE ADQUISICIONES,justocastillov73@sedena.gob.mx,"ADQUISICIÓN DE INSUMOS PARA LA REPOSICIÓN DE 15,000 DESPENSAS Y 60,000 LITROS DE",LICITACIÓN PÚBLICA,CIUDAD DE MÉXICO,2024,NO,21/08/2024 21:57,22104,NO,NO,NO,ADQUISICIONES,NO,EL PAGO SE REALIZARA POR MEDIO DE TRANSFERENCIA BANCARIA,10,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/3857e70df0e04a7cb1afdedcdd513435/procedimiento,29/08/2024
E-2024-00080997,LA-07-112-007000997-T-386-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000997 SUBDIRECCIÓN DE ADQUISICIONES,jgarciag.indmil@sedena.gob.mx,FA15-TM-R006/2024 BALANCEADORA DE RUEDAS,LICITACIÓN PÚBLICA,PUEBLA,2024,NO,22/07/2024 22:45,56201,NO,,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRÓNICA,10,12,SI,INTERNACIONAL BAJO LA COBERTURA DE TRATADOS,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/2b2391b207c54f9aa4da7523761e038e/procedimiento,29/08/2024
E-2024-00086017,LO-81-V46-922041991-N-1-2024,081V46 - INSTITUTO DE INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE QUERÉTARO,922041991 CONCURSOS Y ADQUISICIONES,dgonzalezp@queretaro.gob.mx,CONSTRUCCIÓN DE BARDA PERIMETRAL EN CONALEP NUEVA CREACIÓN - 11° ETAPA QUERÉTARO,LICITACIÓN PÚBLICA,QUERÉTARO,2024,NO,15/08/2024 06:58,62601,NO,,NO,OBRA PÚBLICA,SI,,,12,SI,NACIONAL,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/9c088947e380413dac72647584734d5f/procedimiento,29/08/2024
E-2024-00084548,IA-50-GYR-050GYR001-N-95-2024,050GYR - INSTITUTO MEXICANO DEL SEGURO SOCIAL,"050GYR001 DEL. GUERRERO, COORDINACION DE ABASTECIMIENTO Y EQUIPAMIENTO",tania.uribe@imss.gob.mx,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE COCINA,INVITACIÓN A CUANDO MENOS TRES PERSONAS,GUERRERO,2024,NO,20/08/2024 21:36,35701,NO,NO,NO,SERVICIOS,NO,SE REALIZARÁ MEDIANTE TRANSFERENCIA ELECTRÓNICA DE FONDOS A TRAVÉS DEL ESQUEMA ELECTRÓNICO INTERBANCARIO.,10,,SI,NACIONAL,NO,MONTO,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/fc046d22206b46c89a04202928aca26d/procedimiento,29/08/2024
E-2024-00088781,IA-07-112-007000997-I-464-2024,007000 - SECRETARIA DE LA DEFENSA NACIONAL,007000997 SUBDIRECCIÓN DE ADQUISICIONES,gagil.dn28@sedena.gob.mx,FP04-TM-R023/2024 ADQUIQICIÓN DE EQUIPO INDUSTRIAL PARA MANTENIMIENTO (B),INVITACIÓN A CUANDO MENOS TRES PERSONAS,PUEBLA,2024,NO,26/08/2024 22:46,56701,NO,,NO,ADQUISICIONES,NO,TRANSFERENCIA ELECTRONICA,10,12,SI,INTERNACIONAL ABIERTO,NO,,https://upcp-compranet.hacienda.gob.mx/sitiopublico/#/sitiopublico/detalle/61cb1b13de4f4a40a10158bb6a5d5cde/procedimiento,29/08/2024
